codearvalis;datemesure;ETP;GLOT;RR;TN;TX;ETP_origine;GLOT_origine;RR_origine;TN_origine;TX_origine;jourjulien;day_sin;day_cos;year;ETP_difference;ETP_anomaly;GLOT_difference;GLOT_anomaly;RR_difference;RR_anomaly;TN_difference;TN_anomaly;TX_difference;TX_anomaly;anomaly;Altitude;Lambert93x;Lambert93y;ETP_pred_autoenc;GLOT_pred_autoenc;TN_pred_autoenc;TX_pred_autoenc;ETP_anomaly_autoenc;GLOT_anomaly_autoenc;TN_anomaly_autoenc;TX_anomaly_autoenc;anomaly_autoenc
4501;2024-10-31;0.5;322.0;0.2;9.5;12.7;0.5;322.0;0.2;9.5;12.7;305;-0.8660254037844386;0.5000000000000001;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.49581236;321.84015;9.542917;12.6297655;0;0;0;0;0
4501;2024-11-01;0.1;250.0;0.2;8.0;10.2;0.1;250.0;0.2;8.0;10.2;306;-0.8573146280763323;0.5147928015098308;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.07187911;264.08032;7.604798;10.499561;0;0;1;1;1
4501;2024-11-02;0.3;168.0;0.0;8.2;10.3;0.3;168.0;0.0;8.2;10.3;307;-0.848351197812304;0.5294338912181851;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.20962757;184.02626;7.7949347;10.368363;1;0;1;0;1
4501;2024-11-03;0.4;219.0;0.0;8.1;9.9;0.4;219.0;0.0;8.1;9.9;308;-0.8391377545563939;0.5439189543287245;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.34761217;222.50763;7.77808;9.840294;0;0;1;0;1
4501;2024-11-04;0.2;264.0;0.2;7.2;9.5;0.2;264.0;0.2;7.2;9.5;309;-0.8296770135526191;0.5582437220268645;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.25455502;257.0774;7.194963;9.394783;0;0;0;0;0
4501;2024-11-05;0.4;308.0;0.4;7.9;15.3;0.4;308.0;0.4;7.9;15.3;310;-0.8199717629247775;0.5724039727378144;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.39402846;315.47055;7.989523;15.234534;0;0;0;0;0
4501;2024-11-06;0.5;308.0;0.0;9.5;11.2;0.5;308.0;0.0;9.5;11.2;311;-0.8100248628547756;0.5863955333706952;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.59030527;306.13324;9.593;11.234533;1;0;0;0;1
4501;2024-11-07;0.1;171.0;0.0;8.4;11.7;0.1;171.0;0.0;8.4;11.7;312;-0.7998392447397199;0.6002142805483676;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.024632435;188.13809;7.9992247;11.882478;1;0;1;0;1
4501;2024-11-08;0.1;149.0;0.2;8.5;10.5;0.1;149.0;0.2;8.5;10.5;313;-0.7894179103280197;0.613856141822612;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.08366655;160.56084;8.1867895;10.476544;0;0;1;0;1
4501;2024-11-09;0.6;606.0;0.0;7.0;17.5;0.6;606.0;0.0;7.0;17.5;314;-0.7787639308347607;0.6273170968742937;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.58983725;604.1797;7.107993;17.52117;0;0;0;0;0
4501;2024-11-10;0.2;100.0;0.2;10.2;11.3;0.2;100.0;0.2;10.2;11.3;315;-0.7678804460366002;0.640593178698175;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.08132146;129.25157;9.62873;11.438605;1;1;1;0;1
4501;2024-11-11;0.5;270.0;0.6;4.0;12.5;0.5;270.0;0.6;4.0;12.5;316;-0.7567706633464628;0.6536804747720056;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.49001652;295.48102;4.0935616;12.54614;0;1;0;0;1
4501;2024-11-12;0.4;230.0;0.4;5.2;9.9;0.4;230.0;0.4;5.2;9.9;317;-0.7454378568682999;0.6665751282095634;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.4189114;232.42053;5.262772;9.953734;0;0;0;0;0
4501;2024-11-13;1.0;265.0;0.0;4.3;8.8;1.0;265.0;0.0;4.3;8.8;318;-0.7338853664321989;0.6792733388972934;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.88546944;287.4968;4.001789;9.116685;1;1;1;1;1
4501;2024-11-14;0.2;438.0;0.0;1.2;11.7;0.2;438.0;0.0;1.2;11.7;319;-0.7221165966101161;0.6917713646142221;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.22764128;458.20767;1.1572313;12.226071;0;0;0;1;1
4501;2024-11-15;0.3;205.0;0.0;5.3;10.4;0.3;205.0;0.0;5.3;10.4;320;-0.7101350157125358;0.7040655221348057;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.33244142;216.14954;5.117187;10.497993;0;0;0;0;0
4501;2024-11-16;0.2;236.0;0.0;1.7;5.9;0.2;236.0;0.0;1.7;5.9;321;-0.6979441547663436;0.7161521883143933;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.18468064;229.8804;1.5215563;5.9443946;0;0;0;0;0
4501;2024-11-17;0.0;199.0;0.6;1.9;7.5;0.0;199.0;0.6;1.9;7.5;322;-0.6855476064742156;0.7280278011569846;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;-0.0021397402;187.20836;1.6969653;7.521444;0;0;0;0;0
4501;2024-11-18;0.2;207.0;2.2;6.4;10.7;0.2;207.0;2.2;6.4;10.7;323;-0.6729490241558331;0.7396888608649665;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.2477834;221.47336;6.2531104;10.745869;0;0;0;0;0
4501;2024-11-19;0.9;91.0;11.9;9.2;13.2;0.9;91.0;11.9;9.2;13.2;324;-0.6601521206712321;0.7511319308705195;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.82672554;122.117455;9.17684;13.604415;1;1;0;1;1
4501;2024-11-20;0.7;628.0;0.0;-0.4;7.7;0.7;628.0;0.0;-0.4;7.7;325;-0.6471606673266065;0.7623536388483899;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.7269841;609.0628;-0.40744;7.98914;0;0;0;1;1
4501;2024-11-21;0.1;123.0;10.1;-1.3;1.8;0.1;123.0;10.1;-1.3;1.8;326;-0.6339784927628872;0.7733506777097294;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.10292297;127.084946;-1.3225266;1.8902416;0;0;0;0;0
4501;2024-11-22;0.0;610.0;0.0;-3.5;3.4;0.0;610.0;0.0;-3.5;3.4;327;-0.6206094818274227;0.7841198065767104;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;-0.008427674;607.0111;-3.6368442;3.4272602;0;0;0;0;0
4501;2024-11-23;1.9;350.0;0.2;-0.2;12.8;1.9;350.0;0.2;0.6;14.9;328;-0.607057574429101;0.7946578517376245;2024;0.0;0;0.0;0;0.0;0;0.8;1;2.1;1;1;125;608739;6765479;2.1025426;379.75305;1.0106788;15.048286;1;1;1;0;1
4501;2024-11-24;3.2;322.0;0.0;9.8;18.6;3.2;322.0;0.0;9.8;18.6;329;-0.5933267643772321;0.8049617075821959;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;3.1873507;343.40942;9.349878;18.874664;0;1;1;0;1
4501;2024-11-25;1.4;95.0;8.9;8.9;15.6;1.4;95.0;8.9;8.9;15.6;330;-0.5794210982045647;0.8150283375168107;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.425585;77.53756;9.245982;15.46322;0;0;1;0;1
4501;2024-11-26;0.3;155.0;0.4;7.3;10.5;0.3;155.0;0.4;7.3;10.5;331;-0.5653446739747432;0.8248547748594242;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.35634515;171.78645;7.3153634;10.518113;0;0;0;0;0
4501;2024-11-27;0.2;170.0;8.4;7.9;13.2;0.2;170.0;8.4;7.9;13.2;332;-0.5511016400745998;0.8344381237138475;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.27108756;167.81079;7.952124;13.282301;1;0;0;0;1
4501;2024-11-28;0.5;386.0;0.0;4.9;9.1;0.5;386.0;0.0;4.9;9.1;333;-0.5366961939916011;0.8437755598231853;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.48697728;378.9651;4.9602895;9.064808;0;0;0;0;0
4501;2024-11-29;0.9;627.0;0.0;1.1;9.5;0.9;627.0;0.0;1.1;9.5;334;-0.5221325810768248;0.8528643314021598;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.86041135;623.80597;0.87242866;9.75198;0;0;0;0;0
4501;2024-11-30;0.1;318.0;0.0;-1.3;4.1;0.1;318.0;0.0;-1.3;4.1;335;-0.5074150932938463;0.8617017599480677;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.09685261;313.23746;-1.2885047;4.128105;0;0;0;0;0
4501;2024-12-01;0.1;309.0;0.4;1.9;13.0;0.1;309.0;0.4;1.9;13.0;336;-0.4925480679538645;0.8702852410301551;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.112119935;296.78473;1.7591255;13.023961;0;0;0;0;0
4501;2024-12-02;0.7;362.0;0.6;7.8;12.7;0.7;362.0;0.6;7.8;12.7;337;-0.4775358864374884;0.8786122450571482;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.7442094;332.63348;8.058559;12.510556;0;1;0;0;1
4501;2024-12-03;0.1;283.0;0.6;1.5;8.2;0.1;283.0;0.6;1.5;8.2;338;-0.4623829729035152;0.8866803180227398;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.09916279;276.7538;1.5084549;8.18581;0;0;0;0;0
4501;2024-12-04;0.1;205.0;0.0;-0.1;5.5;0.1;205.0;0.0;-0.1;5.5;339;-0.4470937929851143;0.8944870822287954;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.0998155;199.14253;-0.043831732;5.5207925;0;0;0;0;0
4501;2024-12-05;0.5;96.0;4.2;3.6;13.5;0.5;96.0;4.2;3.6;13.5;340;-0.4316728524737835;0.9020302369860708;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.50916773;72.49698;3.495847;13.500261;0;1;0;0;1
4501;2024-12-06;0.9;506.0;2.6;5.4;12.1;0.9;506.0;2.6;5.4;12.1;341;-0.4161246959914751;0.9093075592922356;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.8695282;487.9635;5.555047;12.101125;0;0;0;0;0
4501;2024-12-07;0.8;340.0;3.4;6.2;11.1;0.8;340.0;3.4;6.2;11.1;342;-0.4004539056512665;0.9163169044870048;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.77217203;327.21725;6.308583;11.125527;0;0;0;0;0
4501;2024-12-08;0.6;156.0;1.6;6.0;8.3;0.6;156.0;1.6;6.0;8.3;343;-0.3846650997070013;0.923056206884176;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.6079299;170.69737;6.115732;8.335876;0;0;0;0;0
4501;2024-12-09;0.7;174.0;0.6;4.6;5.9;0.7;174.0;0.6;4.6;5.9;344;-0.3687629311922604;0.9295234803804002;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.70604354;190.49342;4.7421994;5.9610705;0;0;0;0;0
4501;2024-12-10;0.5;113.0;0.6;3.6;6.0;0.5;113.0;0.6;3.6;6.0;345;-0.3527520865490943;0.935716819040494;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.5090213;126.46065;3.748985;6.0665164;0;0;0;0;0
4501;2024-12-11;0.7;91.0;0.0;3.9;4.6;0.7;91.0;0.0;3.9;4.6;346;-0.3366372842469107;0.9416343976591258;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.7142947;116.25183;4.0890317;4.704787;0;1;0;0;1
4501;2024-12-12;0.7;94.0;0.0;2.9;3.5;0.7;94.0;0.0;2.9;3.5;347;-0.3204232733919109;0.947274472298717;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.7124785;117.61437;3.0994828;3.6140132;0;1;0;0;1
4501;2024-12-13;0.3;255.0;0.0;1.2;2.4;0.3;255.0;0.0;1.2;2.4;348;-0.3041148323275185;0.9526353808033824;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.29544872;255.79903;1.3617386;2.4947257;0;0;0;0;0
4501;2024-12-14;0.1;155.0;0.0;0.7;4.7;0.1;155.0;0.0;0.7;4.7;349;-0.2877167672261669;0.9577155432887804;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.10080538;151.7549;0.845263;4.7707186;0;0;0;0;0
4501;2024-12-15;0.0;298.0;0.4;0.4;9.1;0.0;298.0;0.4;0.4;9.1;350;-0.2712339106729109;0.962513462607708;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.0049903058;295.12408;0.46202472;9.111854;0;0;0;0;0
4501;2024-12-16;0.2;103.0;0.0;7.5;9.0;0.2;103.0;0.0;7.5;9.0;351;-0.2546711202412289;0.9670277247913204;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.21620536;121.803474;7.673607;9.101692;0;0;0;0;0
4501;2024-12-17;0.4;222.0;0.0;5.6;8.6;0.4;222.0;0.0;5.6;8.6;352;-0.2380332770614867;0.9712569994658312;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.39479846;219.91286;5.7232676;8.631962;0;0;0;0;0
4501;2024-12-18;0.5;198.0;3.0;6.5;13.4;0.5;198.0;3.0;6.5;13.4;353;-0.2213252843824329;0.9752000402445824;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.4952618;184.40198;6.5410337;13.442076;0;0;0;0;0
4501;2024-12-19;0.7;266.0;1.8;4.2;11.9;0.7;266.0;1.8;4.2;11.9;354;-0.2045520661262005;0.978855685095358;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.6911796;259.03745;4.253199;11.848182;0;0;0;0;0
4501;2024-12-20;0.2;467.0;1.2;-0.5;7.9;0.2;467.0;1.2;-0.5;7.9;355;-0.1877185654371994;0.9822228566828404;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.1990908;467.6023;-0.4456495;7.932195;0;0;0;0;0
4501;2024-12-21;0.2;196.0;4.0;5.8;11.2;0.2;196.0;4.0;5.8;11.2;356;-0.170829743225344;0.985300562686109;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.19763353;190.87286;5.8980637;11.222057;0;0;0;0;0
4501;2024-12-22;0.5;214.0;4.6;3.6;8.2;0.5;214.0;4.6;3.6;8.2;357;-0.1538905767040627;0.9880878960910772;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.4918572;209.46523;3.7166834;8.235664;0;0;0;0;0
4501;2024-12-23;0.9;385.0;0.8;3.6;7.6;0.9;385.0;0.8;3.6;7.6;358;-0.1369060579234754;0.9905840354577968;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.8824891;382.24124;3.691982;7.6174393;0;0;0;0;0
4501;2024-12-24;0.1;172.0;0.4;4.8;8.0;0.1;172.0;0.4;4.8;8.0;359;-0.1198811922992275;0.99278824516254;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.09691161;168.87868;4.942002;8.091392;0;0;0;0;0
4501;2024-12-25;0.1;148.0;0.2;7.4;9.5;0.1;148.0;0.2;7.4;9.5;360;-0.1028209971373608;0.9946998756145892;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.10101817;151.00505;7.550113;9.605619;0;0;0;0;0
4501;2024-12-26;0.2;357.0;0.0;3.8;6.6;0.2;357.0;0.0;3.8;6.6;361;-0.0857305001556948;0.9963183634476755;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.1923415;357.49927;3.9218035;6.7116137;0;0;0;0;0
4501;2024-12-27;0.1;247.0;0.0;-1.9;0.3;0.1;247.0;0.0;-1.9;0.3;362;-0.0686147380021346;0.9976432316860064;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.09302014;248.05782;-1.7417324;0.4718285;0;0;0;0;0
4501;2024-12-28;0.0;92.0;0.0;-2.0;2.8;0.0;92.0;0.0;-2.0;2.8;363;-0.0514787547703464;0.9986740898848304;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.0002356425;89.90634;-1.8293736;2.9626112;0;0;0;0;0
4501;2024-12-29;0.2;138.0;0.0;1.5;3.7;0.2;138.0;0.0;1.5;3.7;364;-0.0343276005132434;0.9994106342455052;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.19284964;135.88129;1.6715134;3.859635;0;0;0;0;0
4501;2024-12-30;0.1;88.0;0.0;0.8;1.9;0.1;88.0;0.0;0.8;1.9;365;-0.0171663297547074;0.9998526477050268;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.09470082;87.61939;0.99945813;2.1015205;0;0;0;0;0
4501;2024-12-31;0.1;141.0;0.0;1.4;3.6;0.1;141.0;0.0;1.4;3.6;366;-2.4492935982947064e-16;1.0;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.093220346;139.2635;1.5658665;3.781773;0;0;0;0;0
